Date,Country,Exchange rate
1971-05-06,Malaysia,3.0670
1971-05-07,Malaysia,3.0640
1971-05-10,Malaysia,3.0669
1971-05-11,Malaysia,3.0672
1971-05-12,Malaysia,3.0659
1971-05-13,Malaysia,3.0675
1971-05-14,Malaysia,3.0665
1971-05-17,Malaysia,3.0615
1971-05-18,Malaysia,3.0615
1971-05-19,Malaysia,3.0615
1971-05-20,Malaysia,3.0606
1971-05-21,Malaysia,3.0597
1971-05-24,Malaysia,3.0609
1971-05-25,Malaysia,3.0618
1971-05-26,Malaysia,3.0609
1971-05-27,Malaysia,3.0609
1971-05-28,Malaysia,3.0600
1971-05-31,Malaysia,
1971-06-01,Malaysia,3.0609
1971-06-02,Malaysia,3.0609
1971-06-03,Malaysia,3.0572
1971-06-04,Malaysia,3.0586
1971-06-07,Malaysia,3.0572
1971-06-08,Malaysia,3.0548
1971-06-09,Malaysia,3.0544
1971-06-10,Malaysia,3.0562
1971-06-11,Malaysia,3.0544
1971-06-14,Malaysia,3.0530
1971-06-15,Malaysia,3.0553
1971-06-16,Malaysia,3.0562
1971-06-17,Malaysia,3.0548
1971-06-18,Malaysia,3.0544
1971-06-21,Malaysia,3.0553
1971-06-22,Malaysia,3.0548
1971-06-23,Malaysia,3.0581
1971-06-24,Malaysia,3.0604
1971-06-25,Malaysia,3.0558
1971-06-28,Malaysia,3.0558
1971-06-29,Malaysia,3.0548
1971-06-30,Malaysia,3.0548
1971-07-01,Malaysia,3.0548
1971-07-02,Malaysia,3.0548
1971-07-05,Malaysia,
1971-07-06,Malaysia,3.0553
1971-07-07,Malaysia,3.0553
1971-07-08,Malaysia,3.0553
1971-07-09,Malaysia,3.0553
1971-07-12,Malaysia,3.0553
1971-07-13,Malaysia,3.0553
1971-07-14,Malaysia,3.0553
1971-07-15,Malaysia,3.0553
1971-07-16,Malaysia,3.0553
1971-07-19,Malaysia,3.0553
1971-07-20,Malaysia,3.0531
1971-07-21,Malaysia,3.0528
1971-07-22,Malaysia,3.0548
1971-07-23,Malaysia,3.0548
1971-07-26,Malaysia,3.0553
1971-07-27,Malaysia,3.0553
1971-07-28,Malaysia,3.0553
1971-07-29,Malaysia,3.0558
1971-07-30,Malaysia,3.0553
1971-08-02,Malaysia,3.0562
1971-08-03,Malaysia,3.0567
1971-08-04,Malaysia,3.0558
1971-08-05,Malaysia,3.0562
1971-08-06,Malaysia,3.0558
1971-08-09,Malaysia,3.0531
1971-08-10,Malaysia,3.0534
1971-08-11,Malaysia,3.0531
1971-08-12,Malaysia,3.0531
1971-08-13,Malaysia,3.0531
1971-08-16,Malaysia,
1971-08-17,Malaysia,
1971-08-18,Malaysia,
1971-08-19,Malaysia,
1971-08-20,Malaysia,
1971-08-23,Malaysia,
1971-08-24,Malaysia,
1971-08-25,Malaysia,
1971-08-26,Malaysia,
1971-08-27,Malaysia,
1971-08-30,Malaysia,
1971-08-31,Malaysia,
1971-09-01,Malaysia,
1971-09-02,Malaysia,
1971-09-03,Malaysia,3.0084
1971-09-06,Malaysia,
1971-09-07,Malaysia,3.0084
1971-09-08,Malaysia,3.0026
1971-09-09,Malaysia,3.0071
1971-09-10,Malaysia,3.0026
1971-09-13,Malaysia,3.0030
1971-09-14,Malaysia,3.0075
1971-09-15,Malaysia,3.0303
1971-09-16,Malaysia,3.0157
1971-09-17,Malaysia,2.9976
1971-09-20,Malaysia,2.9963
1971-09-21,Malaysia,2.9918
1971-09-22,Malaysia,2.9963
1971-09-23,Malaysia,2.9882
1971-09-24,Malaysia,2.9869
1971-09-27,Malaysia,2.9757
1971-09-28,Malaysia,2.9744
1971-09-29,Malaysia,2.9972
1971-09-30,Malaysia,2.9766
1971-10-01,Malaysia,2.9740
1971-10-04,Malaysia,2.9806
1971-10-05,Malaysia,2.9855
1971-10-06,Malaysia,2.9878
1971-10-07,Malaysia,2.9828
1971-10-08,Malaysia,2.9784
1971-10-11,Malaysia,
1971-10-12,Malaysia,2.9855
1971-10-13,Malaysia,2.9788
1971-10-14,Malaysia,2.9784
1971-10-15,Malaysia,2.9788
1971-10-18,Malaysia,2.9784
1971-10-19,Malaysia,2.9784
1971-10-20,Malaysia,2.9757
1971-10-21,Malaysia,2.9775
1971-10-22,Malaysia,2.9766
1971-10-25,Malaysia,
1971-10-26,Malaysia,2.9735
1971-10-27,Malaysia,2.9757
1971-10-28,Malaysia,2.9718
1971-10-29,Malaysia,2.9753
1971-11-01,Malaysia,2.9753
1971-11-02,Malaysia,
1971-11-03,Malaysia,2.9744
1971-11-04,Malaysia,2.9762
1971-11-05,Malaysia,2.9757
1971-11-08,Malaysia,2.9744
1971-11-09,Malaysia,2.9766
1971-11-10,Malaysia,2.9771
1971-11-11,Malaysia,2.9744
1971-11-12,Malaysia,2.9762
1971-11-15,Malaysia,2.9700
1971-11-16,Malaysia,2.9762
1971-11-17,Malaysia,2.9749
1971-11-18,Malaysia,2.9727
1971-11-19,Malaysia,2.9749
1971-11-22,Malaysia,2.9749
1971-11-23,Malaysia,2.9749
1971-11-24,Malaysia,2.9749
1971-11-25,Malaysia,
1971-11-26,Malaysia,2.9749
1971-11-29,Malaysia,2.9637
1971-11-30,Malaysia,2.9637
1971-12-01,Malaysia,2.9637
1971-12-02,Malaysia,2.9753
1971-12-03,Malaysia,2.9722
1971-12-06,Malaysia,2.9731
1971-12-07,Malaysia,2.9678
1971-12-08,Malaysia,2.9612
1971-12-09,Malaysia,2.9503
1971-12-10,Malaysia,2.9397
1971-12-13,Malaysia,2.9412
1971-12-14,Malaysia,2.9316
1971-12-15,Malaysia,2.9330
1971-12-16,Malaysia,2.9330
1971-12-17,Malaysia,2.9264
1971-12-20,Malaysia,
1971-12-21,Malaysia,
1971-12-22,Malaysia,2.8969
1971-12-23,Malaysia,2.8885
1971-12-24,Malaysia,2.8889
1971-12-27,Malaysia,2.8885
1971-12-28,Malaysia,2.9015
1971-12-29,Malaysia,2.8955
1971-12-30,Malaysia,2.8990
1971-12-31,Malaysia,2.8998
1972-01-03,Malaysia,2.8902
1972-01-04,Malaysia,2.8860
1972-01-05,Malaysia,2.8969
1972-01-06,Malaysia,2.8985
1972-01-07,Malaysia,2.8902
1972-01-10,Malaysia,2.8944
1972-01-11,Malaysia,2.8944
1972-01-12,Malaysia,2.9002
1972-01-13,Malaysia,2.8902
1972-01-14,Malaysia,2.8818
1972-01-17,Malaysia,2.8653
1972-01-18,Malaysia,2.8694
1972-01-19,Malaysia,2.8694
1972-01-20,Malaysia,2.8736
1972-01-21,Malaysia,2.8736
1972-01-24,Malaysia,2.8694
1972-01-25,Malaysia,2.8653
1972-01-26,Malaysia,2.8736
1972-01-27,Malaysia,2.8653
1972-01-28,Malaysia,2.8571
1972-01-31,Malaysia,2.8506
1972-02-01,Malaysia,2.8506
1972-02-02,Malaysia,2.8449
1972-02-03,Malaysia,2.8449
1972-02-04,Malaysia,2.8653
1972-02-07,Malaysia,2.8474
1972-02-08,Malaysia,2.8449
1972-02-09,Malaysia,2.8490
1972-02-10,Malaysia,2.8490
1972-02-11,Malaysia,2.8490
1972-02-14,Malaysia,2.8490
1972-02-15,Malaysia,2.8449
1972-02-16,Malaysia,2.8490
1972-02-17,Malaysia,2.8490
1972-02-18,Malaysia,2.8490
1972-02-21,Malaysia,
1972-02-22,Malaysia,2.8571
1972-02-23,Malaysia,2.8571
1972-02-24,Malaysia,2.8571
1972-02-25,Malaysia,2.8571
1972-02-28,Malaysia,2.8571
1972-02-29,Malaysia,2.8409
1972-03-01,Malaysia,2.8369
1972-03-02,Malaysia,2.8369
1972-03-03,Malaysia,2.8571
1972-03-06,Malaysia,2.8369
1972-03-07,Malaysia,2.8369
1972-03-08,Malaysia,2.8369
1972-03-09,Malaysia,2.8369
1972-03-10,Malaysia,2.8169
1972-03-13,Malaysia,2.7933
1972-03-14,Malaysia,2.8011
1972-03-15,Malaysia,2.8169
1972-03-16,Malaysia,2.8169
1972-03-17,Malaysia,2.8169
1972-03-20,Malaysia,2.8249
1972-03-21,Malaysia,2.8209
1972-03-22,Malaysia,2.8169
1972-03-23,Malaysia,2.8169
1972-03-24,Malaysia,2.8289
1972-03-27,Malaysia,2.8249
1972-03-28,Malaysia,2.8169
1972-03-29,Malaysia,2.8169
1972-03-30,Malaysia,2.8249
1972-03-31,Malaysia,2.8249
1972-04-03,Malaysia,2.8249
1972-04-04,Malaysia,2.8209
1972-04-05,Malaysia,2.8217
1972-04-06,Malaysia,2.8249
1972-04-07,Malaysia,2.8249
1972-04-10,Malaysia,2.7933
1972-04-11,Malaysia,2.8011
1972-04-12,Malaysia,2.8233
1972-04-13,Malaysia,2.8233
1972-04-14,Malaysia,2.8249
1972-04-17,Malaysia,2.8249
1972-04-18,Malaysia,2.8289
1972-04-19,Malaysia,2.8249
1972-04-20,Malaysia,2.8249
1972-04-21,Malaysia,2.8249
1972-04-24,Malaysia,2.8249
1972-04-25,Malaysia,2.8249
1972-04-26,Malaysia,2.8249
1972-04-27,Malaysia,2.8217
1972-04-28,Malaysia,2.8217
1972-05-01,Malaysia,2.8169
1972-05-02,Malaysia,2.8169
1972-05-03,Malaysia,2.8169
1972-05-04,Malaysia,2.8249
1972-05-05,Malaysia,2.8209
1972-05-08,Malaysia,2.8249
1972-05-09,Malaysia,2.8249
1972-05-10,Malaysia,2.8209
1972-05-11,Malaysia,2.8249
1972-05-12,Malaysia,2.8249
1972-05-15,Malaysia,2.8249
1972-05-16,Malaysia,2.8249
1972-05-17,Malaysia,2.8249
1972-05-18,Malaysia,2.8249
1972-05-19,Malaysia,2.8249
1972-05-22,Malaysia,2.8249
1972-05-23,Malaysia,2.8249
1972-05-24,Malaysia,2.8249
1972-05-25,Malaysia,2.8169
1972-05-26,Malaysia,2.8090
1972-05-29,Malaysia,
1972-05-30,Malaysia,2.8129
1972-05-31,Malaysia,2.8129
1972-06-01,Malaysia,2.8169
1972-06-02,Malaysia,2.8169
1972-06-05,Malaysia,2.8129
1972-06-06,Malaysia,2.8169
1972-06-07,Malaysia,2.8129
1972-06-08,Malaysia,2.8129
1972-06-09,Malaysia,2.8129
1972-06-12,Malaysia,2.8169
1972-06-13,Malaysia,2.8169
1972-06-14,Malaysia,2.8129
1972-06-15,Malaysia,2.8129
1972-06-16,Malaysia,2.8169
1972-06-19,Malaysia,2.8209
1972-06-20,Malaysia,2.8169
1972-06-21,Malaysia,2.8129
1972-06-22,Malaysia,2.8369
1972-06-23,Malaysia,
1972-06-26,Malaysia,
1972-06-27,Malaysia,
1972-06-28,Malaysia,
1972-06-29,Malaysia,2.8369
1972-06-30,Malaysia,2.8369
1972-07-03,Malaysia,2.7701
1972-07-04,Malaysia,
1972-07-05,Malaysia,2.7778
1972-07-06,Malaysia,2.7778
1972-07-07,Malaysia,2.7778
1972-07-10,Malaysia,2.7778
1972-07-11,Malaysia,2.7778
1972-07-12,Malaysia,2.7778
1972-07-13,Malaysia,2.7972
1972-07-14,Malaysia,2.8011
1972-07-17,Malaysia,2.8011
1972-07-18,Malaysia,2.7972
1972-07-19,Malaysia,2.7855
1972-07-20,Malaysia,2.7855
1972-07-21,Malaysia,2.7778
1972-07-24,Malaysia,2.7855
1972-07-25,Malaysia,2.7778
1972-07-26,Malaysia,2.7855
1972-07-27,Malaysia,2.7855
1972-07-28,Malaysia,2.7855
1972-07-31,Malaysia,2.7816
1972-08-01,Malaysia,2.7855
1972-08-02,Malaysia,2.7816
1972-08-03,Malaysia,2.7778
1972-08-04,Malaysia,2.7816
1972-08-07,Malaysia,2.7816
1972-08-08,Malaysia,2.7778
1972-08-09,Malaysia,2.7778
1972-08-10,Malaysia,2.7778
1972-08-11,Malaysia,2.7778
1972-08-14,Malaysia,2.7663
1972-08-15,Malaysia,2.7778
1972-08-16,Malaysia,2.7816
1972-08-17,Malaysia,2.7778
1972-08-18,Malaysia,2.7663
1972-08-21,Malaysia,2.7739
1972-08-22,Malaysia,2.7586
1972-08-23,Malaysia,2.7778
1972-08-24,Malaysia,2.7778
1972-08-25,Malaysia,2.7701
1972-08-28,Malaysia,2.7778
1972-08-29,Malaysia,2.7778
1972-08-30,Malaysia,2.7701
1972-08-31,Malaysia,2.7701
1972-09-01,Malaysia,2.7778
1972-09-04,Malaysia,
1972-09-05,Malaysia,2.7632
1972-09-06,Malaysia,2.7632
1972-09-07,Malaysia,2.7663
1972-09-08,Malaysia,2.7670
1972-09-11,Malaysia,2.7701
1972-09-12,Malaysia,2.7701
1972-09-13,Malaysia,2.7701
1972-09-14,Malaysia,2.7670
1972-09-15,Malaysia,2.7663
1972-09-18,Malaysia,2.7663
1972-09-19,Malaysia,2.7701
1972-09-20,Malaysia,2.7701
1972-09-21,Malaysia,2.7663
1972-09-22,Malaysia,2.7701
1972-09-25,Malaysia,2.7739
1972-09-26,Malaysia,2.7778
1972-09-27,Malaysia,2.7701
1972-09-28,Malaysia,2.7701
1972-09-29,Malaysia,2.7701
1972-10-02,Malaysia,2.7701
1972-10-03,Malaysia,2.7778
1972-10-04,Malaysia,2.7716
1972-10-05,Malaysia,2.7716
1972-10-06,Malaysia,2.7701
1972-10-09,Malaysia,
1972-10-10,Malaysia,2.7701
1972-10-11,Malaysia,2.7701
1972-10-12,Malaysia,2.7778
1972-10-13,Malaysia,2.7701
1972-10-16,Malaysia,2.7701
1972-10-17,Malaysia,2.7701
1972-10-18,Malaysia,2.7701
1972-10-19,Malaysia,2.8011
1972-10-20,Malaysia,2.7778
1972-10-23,Malaysia,
1972-10-24,Malaysia,2.7701
1972-10-25,Malaysia,2.7701
1972-10-26,Malaysia,2.7701
1972-10-27,Malaysia,2.7701
1972-10-30,Malaysia,2.7701
1972-10-31,Malaysia,2.7701
1972-11-01,Malaysia,2.7624
1972-11-02,Malaysia,2.7586
1972-11-03,Malaysia,2.7663
1972-11-06,Malaysia,2.7701
1972-11-07,Malaysia,
1972-11-08,Malaysia,2.7678
1972-11-09,Malaysia,2.7701
1972-11-10,Malaysia,2.7678
1972-11-13,Malaysia,2.7701
1972-11-14,Malaysia,2.7685
1972-11-15,Malaysia,2.7701
1972-11-16,Malaysia,2.7685
1972-11-17,Malaysia,2.7663
1972-11-20,Malaysia,2.7701
1972-11-21,Malaysia,2.7701
1972-11-22,Malaysia,2.7701
1972-11-23,Malaysia,
1972-11-24,Malaysia,2.7701
1972-11-27,Malaysia,2.7685
1972-11-28,Malaysia,2.7701
1972-11-29,Malaysia,2.7685
1972-11-30,Malaysia,2.7701
1972-12-01,Malaysia,2.7701
1972-12-04,Malaysia,2.7855
1972-12-05,Malaysia,2.7816
1972-12-06,Malaysia,2.7855
1972-12-07,Malaysia,2.8169
1972-12-08,Malaysia,2.8209
1972-12-11,Malaysia,2.8209
1972-12-12,Malaysia,2.8209
1972-12-13,Malaysia,2.8209
1972-12-14,Malaysia,2.8249
1972-12-15,Malaysia,2.8249
1972-12-18,Malaysia,2.8209
1972-12-19,Malaysia,2.8249
1972-12-20,Malaysia,2.8233
1972-12-21,Malaysia,2.8249
1972-12-22,Malaysia,2.8249
1972-12-25,Malaysia,
1972-12-26,Malaysia,2.8249
1972-12-27,Malaysia,2.8249
1972-12-28,Malaysia,2.8249
1972-12-29,Malaysia,2.8249
1973-01-01,Malaysia,
1973-01-02,Malaysia,2.8090
1973-01-03,Malaysia,2.8249
1973-01-04,Malaysia,2.8249
1973-01-05,Malaysia,2.8249
1973-01-08,Malaysia,2.8249
1973-01-09,Malaysia,2.8249
1973-01-10,Malaysia,2.8129
1973-01-11,Malaysia,2.8129
1973-01-12,Malaysia,2.8129
1973-01-15,Malaysia,2.8169
1973-01-16,Malaysia,2.8129
1973-01-17,Malaysia,2.8129
1973-01-18,Malaysia,2.8169
1973-01-19,Malaysia,2.8129
1973-01-22,Malaysia,2.8090
1973-01-23,Malaysia,2.8129
1973-01-24,Malaysia,2.8129
1973-01-25,Malaysia,2.8129
1973-01-26,Malaysia,2.8090
1973-01-29,Malaysia,2.8090
1973-01-30,Malaysia,2.8090
1973-01-31,Malaysia,2.8090
1973-02-01,Malaysia,2.8129
1973-02-02,Malaysia,2.8090
1973-02-05,Malaysia,2.8090
1973-02-06,Malaysia,2.8169
1973-02-07,Malaysia,2.8169
1973-02-08,Malaysia,2.8129
1973-02-09,Malaysia,2.8090
1973-02-12,Malaysia,
1973-02-13,Malaysia,
1973-02-14,Malaysia,2.5641
1973-02-15,Malaysia,2.5641
1973-02-16,Malaysia,2.5641
1973-02-19,Malaysia,
1973-02-20,Malaysia,2.5641
1973-02-21,Malaysia,2.5641
1973-02-22,Malaysia,2.5641
1973-02-23,Malaysia,2.5641
1973-02-26,Malaysia,2.5316
1973-02-27,Malaysia,2.5316
1973-02-28,Malaysia,2.5253
1973-03-01,Malaysia,2.5253
1973-03-02,Malaysia,
1973-03-05,Malaysia,
1973-03-06,Malaysia,
1973-03-07,Malaysia,
1973-03-08,Malaysia,
1973-03-09,Malaysia,2.5000
1973-03-12,Malaysia,2.5316
1973-03-13,Malaysia,2.5000
1973-03-14,Malaysia,2.5000
1973-03-15,Malaysia,2.5000
1973-03-16,Malaysia,2.5126
1973-03-19,Malaysia,2.5094
1973-03-20,Malaysia,2.5094
1973-03-21,Malaysia,2.5126
1973-03-22,Malaysia,2.5094
1973-03-23,Malaysia,2.5316
1973-03-26,Malaysia,2.5126
1973-03-27,Malaysia,2.4808
1973-03-28,Malaysia,2.4832
1973-03-29,Malaysia,2.4814
1973-03-30,Malaysia,2.4845
1973-04-02,Malaysia,2.4876
1973-04-03,Malaysia,2.4845
1973-04-04,Malaysia,2.4845
1973-04-05,Malaysia,2.4845
1973-04-06,Malaysia,2.4783
1973-04-09,Malaysia,2.4845
1973-04-10,Malaysia,2.4752
1973-04-11,Malaysia,2.4783
1973-04-12,Malaysia,2.4752
1973-04-13,Malaysia,2.4752
1973-04-16,Malaysia,2.4783
1973-04-17,Malaysia,2.4814
1973-04-18,Malaysia,2.4814
1973-04-19,Malaysia,2.4814
1973-04-20,Malaysia,2.4814
1973-04-23,Malaysia,2.4814
1973-04-24,Malaysia,2.4826
1973-04-25,Malaysia,2.4814
1973-04-26,Malaysia,2.4814
1973-04-27,Malaysia,2.4839
1973-04-30,Malaysia,2.4783
1973-05-01,Malaysia,2.4783
1973-05-02,Malaysia,2.4783
1973-05-03,Malaysia,2.4845
1973-05-04,Malaysia,2.4845
1973-05-07,Malaysia,2.4845
1973-05-08,Malaysia,2.4795
1973-05-09,Malaysia,2.4783
1973-05-10,Malaysia,2.4752
1973-05-11,Malaysia,2.4752
1973-05-14,Malaysia,2.4691
1973-05-15,Malaysia,2.4722
1973-05-16,Malaysia,2.4783
1973-05-17,Malaysia,2.4814
1973-05-18,Malaysia,2.4814
1973-05-21,Malaysia,2.4814
1973-05-22,Malaysia,2.4795
1973-05-23,Malaysia,2.4795
1973-05-24,Malaysia,2.4783
1973-05-25,Malaysia,2.4826
1973-05-28,Malaysia,
1973-05-29,Malaysia,2.4814
1973-05-30,Malaysia,2.4795
1973-05-31,Malaysia,2.4826
1973-06-01,Malaysia,2.4783
1973-06-04,Malaysia,2.4752
1973-06-05,Malaysia,2.4783
1973-06-06,Malaysia,2.4826
1973-06-07,Malaysia,2.4795
1973-06-08,Malaysia,2.4783
1973-06-11,Malaysia,2.4814
1973-06-12,Malaysia,2.4808
1973-06-13,Malaysia,2.4814
1973-06-14,Malaysia,2.4752
1973-06-15,Malaysia,2.4752
1973-06-18,Malaysia,2.4814
1973-06-19,Malaysia,2.4814
1973-06-20,Malaysia,2.4814
1973-06-21,Malaysia,2.4096
1973-06-22,Malaysia,2.3809
1973-06-25,Malaysia,2.3809
1973-06-26,Malaysia,2.3809
1973-06-27,Malaysia,2.3809
1973-06-28,Malaysia,2.3809
1973-06-29,Malaysia,2.3809
1973-07-02,Malaysia,2.3669
1973-07-03,Malaysia,2.3529
1973-07-04,Malaysia,
1973-07-05,Malaysia,2.3669
1973-07-06,Malaysia,2.3641
1973-07-09,Malaysia,2.3641
1973-07-10,Malaysia,2.3641
1973-07-11,Malaysia,2.3641
1973-07-12,Malaysia,2.3669
1973-07-13,Malaysia,2.3669
1973-07-16,Malaysia,2.3641
1973-07-17,Malaysia,2.3256
1973-07-18,Malaysia,2.3256
1973-07-19,Malaysia,2.3256
1973-07-20,Malaysia,2.2599
1973-07-23,Malaysia,2.2676
1973-07-24,Malaysia,2.2727
1973-07-25,Malaysia,2.2727
1973-07-26,Malaysia,2.2727
1973-07-27,Malaysia,2.2523
1973-07-30,Malaysia,2.2523
1973-07-31,Malaysia,2.2523
1973-08-01,Malaysia,2.2523
1973-08-02,Malaysia,2.2599
1973-08-03,Malaysia,2.2599
1973-08-06,Malaysia,2.2523
1973-08-07,Malaysia,2.2548
1973-08-08,Malaysia,2.2548
1973-08-09,Malaysia,2.2523
1973-08-10,Malaysia,2.2548
1973-08-13,Malaysia,2.2727
1973-08-14,Malaysia,2.2727
1973-08-15,Malaysia,2.2676
1973-08-16,Malaysia,2.2676
1973-08-17,Malaysia,2.2727
1973-08-20,Malaysia,2.2988
1973-08-21,Malaysia,2.2988
1973-08-22,Malaysia,2.3121
1973-08-23,Malaysia,2.2988
1973-08-24,Malaysia,2.2988
1973-08-27,Malaysia,2.3121
1973-08-28,Malaysia,2.3095
1973-08-29,Malaysia,2.3068
1973-08-30,Malaysia,2.3121
1973-08-31,Malaysia,2.3041
1973-09-03,Malaysia,
1973-09-04,Malaysia,2.3041
1973-09-05,Malaysia,2.3041
1973-09-06,Malaysia,2.2936
1973-09-07,Malaysia,2.3095
1973-09-10,Malaysia,2.2988
1973-09-11,Malaysia,2.2988
1973-09-12,Malaysia,2.2883
1973-09-13,Malaysia,2.3121
1973-09-14,Malaysia,2.3121
1973-09-17,Malaysia,2.3121
1973-09-18,Malaysia,2.3121
1973-09-19,Malaysia,2.3121
1973-09-20,Malaysia,2.3121
1973-09-21,Malaysia,2.3121
1973-09-24,Malaysia,2.3121
1973-09-25,Malaysia,2.3068
1973-09-26,Malaysia,2.3041
1973-09-27,Malaysia,2.3068
1973-09-28,Malaysia,2.3065
1973-10-01,Malaysia,2.3121
1973-10-02,Malaysia,2.3121
1973-10-03,Malaysia,2.3121
1973-10-04,Malaysia,2.3121
1973-10-05,Malaysia,2.3121
1973-10-08,Malaysia,
1973-10-09,Malaysia,2.3121
1973-10-10,Malaysia,2.3068
1973-10-11,Malaysia,2.3121
1973-10-12,Malaysia,2.3121
1973-10-15,Malaysia,2.3121
1973-10-16,Malaysia,2.2857
1973-10-17,Malaysia,2.2727
1973-10-18,Malaysia,2.2727
1973-10-19,Malaysia,2.2676
1973-10-22,Malaysia,
1973-10-23,Malaysia,2.2727
1973-10-24,Malaysia,2.2727
1973-10-25,Malaysia,2.2727
1973-10-26,Malaysia,2.2727
1973-10-29,Malaysia,2.2727
1973-10-30,Malaysia,2.2727
1973-10-31,Malaysia,2.2727
1973-11-01,Malaysia,2.3057
1973-11-02,Malaysia,2.3121
1973-11-05,Malaysia,2.3121
1973-11-06,Malaysia,
1973-11-07,Malaysia,2.3585
1973-11-08,Malaysia,2.3585
1973-11-09,Malaysia,2.3952
1973-11-12,Malaysia,2.4155
1973-11-13,Malaysia,2.4242
1973-11-14,Malaysia,2.4155
1973-11-15,Malaysia,2.4096
1973-11-16,Malaysia,2.4038
1973-11-19,Malaysia,2.3981
1973-11-20,Malaysia,2.3901
1973-11-21,Malaysia,2.3952
1973-11-22,Malaysia,
1973-11-23,Malaysia,2.3923
1973-11-26,Malaysia,2.4390
1973-11-27,Malaysia,2.4301
1973-11-28,Malaysia,2.4155
1973-11-29,Malaysia,2.4242
1973-11-30,Malaysia,2.4213
1973-12-03,Malaysia,2.4242
1973-12-04,Malaysia,2.4242
1973-12-05,Malaysia,2.4242
1973-12-06,Malaysia,2.4155
1973-12-07,Malaysia,2.4155
1973-12-10,Malaysia,2.4242
1973-12-11,Malaysia,2.4242
1973-12-12,Malaysia,2.4242
1973-12-13,Malaysia,2.4242
1973-12-14,Malaysia,2.4038
1973-12-17,Malaysia,2.4067
1973-12-18,Malaysia,2.4096
1973-12-19,Malaysia,2.4155
1973-12-20,Malaysia,2.3866
1973-12-21,Malaysia,2.3866
1973-12-24,Malaysia,2.3866
1973-12-25,Malaysia,
1973-12-26,Malaysia,2.3952
1973-12-27,Malaysia,2.4184
1973-12-28,Malaysia,2.4420
1973-12-31,Malaysia,2.4540
1974-01-01,Malaysia,
1974-01-02,Malaysia,2.4691
1974-01-03,Malaysia,2.4631
1974-01-04,Malaysia,2.4631
1974-01-07,Malaysia,2.5063
1974-01-08,Malaysia,2.5445
1974-01-09,Malaysia,2.5445
1974-01-10,Malaysia,2.4814
1974-01-11,Malaysia,2.4814
1974-01-14,Malaysia,2.4845
1974-01-15,Malaysia,2.5000
1974-01-16,Malaysia,2.5000
1974-01-17,Malaysia,2.5000
1974-01-18,Malaysia,2.4783
1974-01-21,Malaysia,2.5063
1974-01-22,Malaysia,2.5031
1974-01-23,Malaysia,2.4919
1974-01-24,Malaysia,2.4938
1974-01-25,Malaysia,2.4938
1974-01-28,Malaysia,2.4938
1974-01-29,Malaysia,2.5000
1974-01-30,Malaysia,2.5000
1974-01-31,Malaysia,2.4752
1974-02-01,Malaysia,2.4540
1974-02-04,Malaysia,2.4722
1974-02-05,Malaysia,2.4631
1974-02-06,Malaysia,2.4691
1974-02-07,Malaysia,2.4691
1974-02-08,Malaysia,2.4722
1974-02-11,Malaysia,2.4691
1974-02-12,Malaysia,
1974-02-13,Malaysia,2.4722
1974-02-14,Malaysia,2.4752
1974-02-15,Malaysia,2.4783
1974-02-18,Malaysia,
1974-02-19,Malaysia,2.4691
1974-02-20,Malaysia,2.4691
1974-02-21,Malaysia,2.4722
1974-02-22,Malaysia,2.4661
1974-02-25,Malaysia,2.4722
1974-02-26,Malaysia,2.4752
1974-02-27,Malaysia,2.4691
1974-02-28,Malaysia,2.4691
1974-03-01,Malaysia,2.4691
1974-03-04,Malaysia,2.4691
1974-03-05,Malaysia,2.4691
1974-03-06,Malaysia,2.4570
1974-03-07,Malaysia,2.4540
1974-03-08,Malaysia,2.4631
1974-03-11,Malaysia,2.4631
1974-03-12,Malaysia,2.4631
1974-03-13,Malaysia,2.4450
1974-03-14,Malaysia,2.4390
1974-03-15,Malaysia,2.4361
1974-03-18,Malaysia,2.4420
1974-03-19,Malaysia,2.4361
1974-03-20,Malaysia,2.4213
1974-03-21,Malaysia,2.3923
1974-03-22,Malaysia,2.3809
1974-03-25,Malaysia,2.3809
1974-03-26,Malaysia,2.3838
1974-03-27,Malaysia,2.3981
1974-03-28,Malaysia,2.3952
1974-03-29,Malaysia,2.3809
1974-04-01,Malaysia,2.3952
1974-04-02,Malaysia,2.3923
1974-04-03,Malaysia,2.3923
1974-04-04,Malaysia,2.3952
1974-04-05,Malaysia,2.3923
1974-04-08,Malaysia,2.3923
1974-04-09,Malaysia,2.3923
1974-04-10,Malaysia,2.4038
1974-04-11,Malaysia,2.3981
1974-04-12,Malaysia,2.3866
1974-04-15,Malaysia,2.3866
1974-04-16,Malaysia,2.3952
1974-04-17,Malaysia,2.3866
1974-04-18,Malaysia,2.3809
1974-04-19,Malaysia,2.3809
1974-04-22,Malaysia,2.3725
1974-04-23,Malaysia,2.3641
1974-04-24,Malaysia,2.3641
1974-04-25,Malaysia,2.3641
1974-04-26,Malaysia,2.3697
1974-04-29,Malaysia,2.3697
1974-04-30,Malaysia,2.3585
1974-05-01,Malaysia,2.3585
1974-05-02,Malaysia,2.3697
1974-05-03,Malaysia,2.3697
1974-05-06,Malaysia,2.3697
1974-05-07,Malaysia,2.3529
1974-05-08,Malaysia,2.3669
1974-05-09,Malaysia,2.3669
1974-05-10,Malaysia,2.3697
1974-05-13,Malaysia,2.3641
1974-05-14,Malaysia,2.3557
